run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
18,45217,126,126,NEW_ORDER,0,0,0
18,45223,115,115,NEW_ORDER,0,0,0
18,45224,79,79,PAYMENT,0,0,0
18,45230,62,62,STOCK_LEVEL,0,0,0
18,45236,42,42,PAYMENT,0,0,0
18,45270,104,104,PAYMENT,0,0,0
18,45272,102,102,PAYMENT,0,0,0
18,45275,187,187,NEW_ORDER,0,0,0
18,45286,106,106,NEW_ORDER,0,0,0
18,45299,105,105,PAYMENT,0,0,0
18,45304,193,193,NEW_ORDER,0,0,0
18,45310,116,116,NEW_ORDER,0,0,0
18,45314,120,120,NEW_ORDER,0,0,0
18,45315,171,171,NEW_ORDER,0,0,0
18,45315,141,141,PAYMENT,0,0,0
18,45320,202,202,NEW_ORDER,0,0,0
18,45334,139,139,NEW_ORDER,0,0,0
18,45345,188,188,NEW_ORDER,0,0,0
18,45351,155,155,NEW_ORDER,0,0,0
18,45355,161,161,NEW_ORDER,0,0,0
18,45383,178,178,NEW_ORDER,0,0,0
18,45433,239,234,DELIVERY_BG,0,0,0
18,45465,249,246,DELIVERY_BG,0,0,0
18,52646,34,34,PAYMENT,0,0,0
18,52651,41,41,PAYMENT,0,0,0
18,52663,56,56,STOCK_LEVEL,0,0,0
18,52672,49,49,PAYMENT,0,0,0
18,52681,94,94,NEW_ORDER,0,0,0
18,52696,64,64,PAYMENT,0,0,0
18,52701,58,58,PAYMENT,0,0,0
18,52702,45,45,PAYMENT,0,0,0
18,52707,33,33,PAYMENT,0,0,0
18,52720,111,111,NEW_ORDER,0,0,0
18,52724,54,54,STOCK_LEVEL,0,0,0
18,52726,32,32,STOCK_LEVEL,0,0,0
18,52727,36,36,PAYMENT,0,0,0
18,52729,35,35,PAYMENT,0,0,0
18,52734,38,38,STOCK_LEVEL,0,0,0
18,52735,87,87,NEW_ORDER,0,0,0
18,52771,93,93,PAYMENT,0,0,0
18,52773,80,80,ORDER_STATUS,0,0,0
18,52777,159,159,NEW_ORDER,0,0,0
18,52779,74,74,PAYMENT,0,0,0
18,52781,87,87,PAYMENT,0,0,0
18,52781,116,116,NEW_ORDER,0,0,0
18,52790,179,179,NEW_ORDER,0,0,0
18,52796,116,116,PAYMENT,0,0,0
18,52803,170,170,NEW_ORDER,0,0,0
18,52807,113,113,PAYMENT,0,0,0
18,52810,155,155,NEW_ORDER,0,0,0
18,52815,159,159,NEW_ORDER,0,0,0
18,52823,129,129,PAYMENT,0,0,0
18,52843,128,128,PAYMENT,0,0,0
18,52859,172,172,NEW_ORDER,0,0,0
18,52859,191,191,NEW_ORDER,0,0,0
18,52859,175,175,NEW_ORDER,0,0,0
18,52881,254,254,NEW_ORDER,0,0,0
18,52883,189,189,NEW_ORDER,0,0,0
18,52889,222,222,NEW_ORDER,0,0,0
18,52919,225,225,PAYMENT,0,0,0
18,60161,42,42,PAYMENT,0,0,0
18,60168,29,29,PAYMENT,0,0,0
18,60188,33,33,PAYMENT,0,0,0
18,60202,37,37,PAYMENT,0,0,0
18,60206,23,23,ORDER_STATUS,0,0,0
18,60211,84,84,NEW_ORDER,0,0,0
18,60217,36,36,PAYMENT,0,0,0
18,60269,140,140,NEW_ORDER,0,0,0
18,60273,106,106,NEW_ORDER,0,0,0
18,60275,71,71,STOCK_LEVEL,0,0,0
18,60277,166,166,NEW_ORDER,1,0,0
18,60276,82,82,PAYMENT,0,0,0
18,60282,14,14,STOCK_LEVEL,0,0,0
18,60311,167,167,NEW_ORDER,0,0,0
18,60311,104,104,PAYMENT,0,0,0
18,60313,119,119,ORDER_STATUS,0,0,0
18,60316,95,95,PAYMENT,0,0,0
18,60334,201,201,NEW_ORDER,0,0,0
18,60334,140,140,PAYMENT,0,0,0
18,60336,178,178,PAYMENT,0,0,0
18,60349,181,181,NEW_ORDER,0,0,0
18,60350,194,194,NEW_ORDER,0,0,0
18,60371,177,177,NEW_ORDER,0,0,0
18,60372,191,191,NEW_ORDER,0,0,0
18,60373,209,209,NEW_ORDER,0,0,0
18,60374,188,188,NEW_ORDER,0,0,0
18,60377,227,227,NEW_ORDER,0,0,0
18,60382,208,208,NEW_ORDER,0,0,0
18,60389,173,173,NEW_ORDER,0,0,0
18,60399,205,205,NEW_ORDER,0,0,0
18,60411,237,237,NEW_ORDER,0,0,0
18,60413,145,145,NEW_ORDER,0,0,0
18,60416,175,175,NEW_ORDER,0,0,0
18,60440,244,244,NEW_ORDER,0,0,0
18,60444,261,261,NEW_ORDER,0,0,0
18,60448,237,237,NEW_ORDER,0,0,0
18,60459,215,215,NEW_ORDER,0,0,0
18,67678,47,47,PAYMENT,0,0,0
18,67682,36,36,STOCK_LEVEL,0,0,0
18,67699,42,42,PAYMENT,0,0,0
18,67699,31,31,PAYMENT,0,0,0
18,67707,51,51,ORDER_STATUS,0,0,0
18,67709,34,34,PAYMENT,0,0,0
18,67710,36,36,PAYMENT,0,0,0
18,67713,50,50,PAYMENT,0,0,0
18,67720,58,58,PAYMENT,0,0,0
18,67748,81,81,PAYMENT,0,0,0
18,67751,27,27,STOCK_LEVEL,0,0,0
18,67751,95,95,NEW_ORDER,0,0,0
18,67760,72,72,PAYMENT,0,0,0
18,67763,70,70,PAYMENT,0,0,0
18,67777,66,66,PAYMENT,0,0,0
18,67785,152,152,NEW_ORDER,0,0,0
18,67788,34,34,PAYMENT,0,0,0
18,67791,1,1,DELIVERY,0,0,0
18,67796,110,110,NEW_ORDER,0,0,0
18,67800,117,117,NEW_ORDER,0,0,0
18,67804,56,56,PAYMENT,0,0,0
18,67815,105,105,NEW_ORDER,0,0,0
18,67820,52,52,PAYMENT,0,0,0
18,67828,35,35,STOCK_LEVEL,0,0,0
18,67835,139,139,NEW_ORDER,0,0,0
18,67845,180,180,NEW_ORDER,0,0,0
18,67848,197,197,NEW_ORDER,0,0,0
18,67851,102,102,NEW_ORDER,0,0,0
18,67858,164,164,NEW_ORDER,0,0,0
18,67872,192,192,NEW_ORDER,0,0,0
18,67875,181,181,NEW_ORDER,0,0,0
18,67893,136,136,NEW_ORDER,0,0,0
18,67901,153,153,NEW_ORDER,0,0,0
18,67906,184,184,NEW_ORDER,0,0,0
18,67907,191,191,NEW_ORDER,0,0,0
18,67916,235,235,NEW_ORDER,0,0,0
18,67954,206,206,PAYMENT,0,0,0
18,68046,256,252,DELIVERY_BG,0,0,0
