procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   2304 867604 5454996 24544380    0    0     0     0 1816 4294  0  0 99  0  0  0
 1  0   2304 867604 5454996 24544380    0    0     0    96 1795 4330  0  0 99  0  0  0
 0  0   2304 867604 5455004 24544380    0    0     0    12 1865 4390  0  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   2304 867604 5455004 24544380    0    0     0     4 1856 4414  0  0 99  0  0  0
 0  0   2304 867352 5455004 24544380    0    0     0   176 2143 5412  0  1 99  0  0  0
 0  0   2304 867604 5455012 24544380    0    0     0    28 1736 4196  0  0 99  0  0  0
 0  0   2304 867604 5455012 24544380    0    0     0     0 1805 4224  0  0 99  0  0  0
 0  0   2304 867604 5455012 24544380    0    0     0    96 1905 4402  1  0 99  0  0  0
