procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   2304 836556 5452600 24544012    0    0     0    96 27488 31701  1  4 95  0  0  0
 1  0   2304 836556 5452600 24544012    0    0     0     0 27142 32458  1  4 95  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   2304 836556 5452608 24544016    0    0     0    16 27677 33017  1  4 95  0  0  0
 0  0   2304 836556 5452616 24544016    0    0     0    48 27508 32272  1  4 94  0  0  0
 1  0   2304 836556 5452616 24544016    0    0     0   156 27574 33260  2  3 95  0  0  0
 0  0   2304 836556 5452616 24544016    0    0     0     0 27500 32606  2  4 94  0  0  0
 1  0   2304 836556 5452616 24544016    0    0     0    56 27780 32258  1  4 95  0  0  0
 1  0   2304 836556 5452616 24544016    0    0     0     0 26408 30211  1  4 95  0  0  0
