procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   2560 1251000 6327860 23331492    0    0     0     4 29170 36852  2  4 94  0  0  0
 0  0   2560 1251000 6327860 23331476    0    0     0     0 29530 37707  2  4 94  0  0  0
 0  0   2560 1251000 6327860 23331476    0    0     0     0 29715 38064  2  4 94  0  0  0
 1  0   2560 1251000 6327860 23331476    0    0     0    88 29909 37481  2  4 94  0  0  0
 3  0   2560 1250488 6327860 23331484    0    0     0    12 29629 37437  2  4 95  0  0  0
 0  0   2560 1251000 6327868 23331484    0    0     0    36 28377 35481  1  4 94  0  0  0
 0  0   2560 1251000 6327876 23331484    0    0     0    24 27462 34069  2  4 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2560 1251000 6327876 23331476    0    0     0     0 28649 34424  2  4 94  0  0  0
 0  0   2560 1246996 6327876 23331484    0    0     0     0 29953 38048  1  5 94  0  0  0
 1  0   2560 1246968 6327876 23331488    0    0     0    96 29546 36639  2  4 95  0  0  0
 0  0   2560 1246968 6327876 23331488    0    0     0    20 30011 37327  1  5 94  0  0  0
 2  0   2560 1246968 6327884 23331488    0    0     0    56 29792 36830  1  4 94  0  0  0
 0  0   2560 1246968 6327884 23331488    0    0     0     4 28762 35407  1  4 94  0  0  0
 0  0   2560 1246968 6327884 23331496    0    0     0     0 29635 36266  2  4 94  0  0  0
 0  0   2560 1246968 6327892 23331504    0    0     0   184 28954 36355  1  4 94  0  0  0
 0  0   2560 1246968 6327892 23331496    0    0     0    84 28833 35625  2  4 94  0  0  0
 0  0   2560 1238300 6327892 23331496    0    0     0    44 29773 37272  2  4 94  0  0  0
 1  0   2560 1238300 6327900 23331496    0    0     0    24 28458 35745  1  4 95  0  0  0
 0  0   2560 1238300 6327900 23331500    0    0     0     4 30471 38844  2  4 95  0  0  0
 0  0   2560 1238300 6327900 23331500    0    0     0     4 27607 33094  2  4 94  0  0  0
 1  0   2560 1238300 6327908 23331508    0    0     0   236 29184 34921  1  4 94  0  0  0
 1  0   2560 1239220 6327908 23331508    0    0     0   108 30279 37132  2  4 94  0  0  0
 0  0   2560 1239220 6327908 23331508    0    0     0    12 29148 36446  1  4 95  0  0  0
 2  0   2560 1239220 6327916 23331500    0    0     0    12 28906 35581  1  5 94  0  0  0
 0  0   2560 1239220 6327916 23331500    0    0     0     4 28929 36177  2  4 94  0  0  0
 0  0   2560 1239220 6327924 23331500    0    0     0    44 29283 36257  2  4 94  0  0  0
 0  0   2560 1239220 6327924 23331512    0    0     0     0 28616 36226  2  4 94  0  0  0
 2  0   2560 1239220 6327924 23331512    0    0     0   236 28491 35583  2  4 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   2560 1239220 6327924 23331504    0    0     0     0 29310 37938  2  4 94  0  0  0
 1  0   2560 1239220 6327932 23331512    0    0     0    12 28565 36193  1  4 95  0  0  0
 1  0   2560 1239220 6327932 23331512    0    0     0    28 29237 36775  2  4 94  0  0  0
 0  0   2560 1267008 6327940 23331504    0    0     0    16 23110 28247  2  3 96  0  0  0
 0  0   2560 1266948 6327940 23331448    0    0     0     0 1977 4548  0  0 99  0  0  0
 0  0   2560 1266948 6327940 23331448    0    0     0    84 1731 3874  0  0 99  0  0  0
 0  0   2560 1266948 6327940 23331452    0    0     0     0 1860 4400  0  0 99  0  0  0
 0  0   2560 1266948 6327948 23331452    0    0     0    24 1961 4431  0  0 99  0  0  0
 0  0   2560 1267200 6327948 23331452    0    0     0     4 2525 5684  0  0 99  0  0  0
 0  0   2560 1267200 6327956 23331452    0    0     0    32 2923 6159  1  1 99  0  0  0
