run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
19,30341,276,276,NEW_ORDER,0,0,0
19,30347,213,209,DELIVERY_BG,0,0,0
19,30361,227,222,DELIVERY_BG,0,0,0
19,30459,311,311,NEW_ORDER,0,0,0
19,37578,40,40,PAYMENT,0,0,0
19,37594,46,46,PAYMENT,0,0,0
19,37603,42,42,PAYMENT,0,0,0
19,37605,44,44,PAYMENT,0,0,0
19,37629,51,51,PAYMENT,0,0,0
19,37634,42,42,PAYMENT,0,0,0
19,37639,36,36,PAYMENT,0,0,0
19,37646,45,45,PAYMENT,0,0,0
19,37658,0,0,DELIVERY,0,0,0
19,37668,44,44,PAYMENT,0,0,0
19,37672,47,47,PAYMENT,0,0,0
19,37673,36,36,PAYMENT,0,0,0
19,37677,118,118,NEW_ORDER,0,0,0
19,37681,47,47,PAYMENT,0,0,0
19,37683,56,56,PAYMENT,0,0,0
19,37723,111,111,NEW_ORDER,0,0,0
19,37724,89,89,ORDER_STATUS,0,0,0
19,37728,93,93,PAYMENT,0,0,0
19,37736,91,91,PAYMENT,0,0,0
19,37740,60,60,PAYMENT,0,0,0
19,37743,127,127,PAYMENT,0,0,0
19,37754,194,194,NEW_ORDER,0,0,0
19,37758,146,146,NEW_ORDER,0,0,0
19,37767,145,145,NEW_ORDER,0,0,0
19,37770,131,131,NEW_ORDER,0,0,0
19,37788,192,192,NEW_ORDER,0,0,0
19,37788,168,168,NEW_ORDER,0,0,0
19,37790,142,142,PAYMENT,0,0,0
19,37795,118,118,NEW_ORDER,0,0,0
19,37801,172,172,NEW_ORDER,0,0,0
19,37806,216,216,NEW_ORDER,0,0,0
19,37814,208,208,NEW_ORDER,0,0,0
19,37829,204,204,NEW_ORDER,0,0,0
19,37858,222,222,NEW_ORDER,0,0,0
19,37868,303,303,NEW_ORDER,0,0,0
19,37882,199,199,NEW_ORDER,0,0,0
19,37884,238,238,NEW_ORDER,0,0,0
19,37920,262,257,DELIVERY_BG,0,0,0
19,45091,28,28,PAYMENT,0,0,0
19,45105,29,29,PAYMENT,0,0,0
19,45112,0,0,DELIVERY,0,0,0
19,45125,36,36,PAYMENT,0,0,0
19,45128,33,33,ORDER_STATUS,0,0,0
19,45135,0,0,DELIVERY,0,0,0
19,45143,31,31,PAYMENT,0,0,0
19,45148,33,33,PAYMENT,0,0,0
19,45149,99,99,NEW_ORDER,0,0,0
19,45152,93,93,NEW_ORDER,0,0,0
19,45157,96,96,NEW_ORDER,0,0,0
19,45165,46,46,PAYMENT,0,0,0
19,45167,45,45,ORDER_STATUS,0,0,0
19,45239,149,149,NEW_ORDER,0,0,0
19,45247,89,89,PAYMENT,0,0,0
19,45262,127,127,NEW_ORDER,0,0,0
19,45265,85,85,ORDER_STATUS,0,0,0
19,45266,200,200,NEW_ORDER,0,0,0
19,45276,136,136,NEW_ORDER,0,0,0
19,45277,132,132,NEW_ORDER,0,0,0
19,45281,182,182,NEW_ORDER,0,0,0
19,45282,134,134,NEW_ORDER,1,0,0
19,45286,161,161,NEW_ORDER,0,0,0
19,45291,164,164,NEW_ORDER,0,0,0
19,45295,160,160,NEW_ORDER,0,0,0
19,45306,200,200,NEW_ORDER,0,0,0
19,45311,165,165,NEW_ORDER,0,0,0
19,45314,176,176,NEW_ORDER,0,0,0
19,45323,178,178,PAYMENT,0,0,0
19,45327,181,181,NEW_ORDER,0,0,0
19,45338,208,208,NEW_ORDER,0,0,0
19,45343,220,220,NEW_ORDER,0,0,0
19,45357,219,219,NEW_ORDER,0,0,0
19,45389,205,205,NEW_ORDER,0,0,0
19,45392,215,215,NEW_ORDER,0,0,0
19,45392,256,256,NEW_ORDER,0,0,0
19,45400,265,262,DELIVERY_BG,0,0,0
19,45418,306,303,DELIVERY_BG,0,0,0
19,45481,344,344,NEW_ORDER,0,0,0
19,52606,1,1,DELIVERY,0,0,0
19,52624,57,57,PAYMENT,0,0,0
19,52634,30,30,PAYMENT,0,0,0
19,52720,1,1,DELIVERY,0,0,0
19,52739,109,109,PAYMENT,0,0,0
19,52745,128,128,PAYMENT,0,0,0
19,52749,96,96,ORDER_STATUS,0,0,0
19,52749,113,113,PAYMENT,0,0,0
19,52755,102,102,PAYMENT,0,0,0
19,52755,156,156,NEW_ORDER,0,0,0
19,52759,106,106,ORDER_STATUS,0,0,0
19,52760,107,107,STOCK_LEVEL,0,0,0
19,52822,168,168,ORDER_STATUS,0,0,0
19,52826,191,191,PAYMENT,0,0,0
19,52847,258,258,NEW_ORDER,0,0,0
19,52847,157,157,PAYMENT,0,0,0
19,52856,248,248,NEW_ORDER,0,0,0
19,52866,239,239,NEW_ORDER,0,0,0
19,52871,247,247,NEW_ORDER,0,0,0
19,52871,151,151,PAYMENT,0,0,0
19,52899,322,322,NEW_ORDER,0,0,0
19,52899,179,179,NEW_ORDER,0,0,0
19,52923,204,204,NEW_ORDER,0,0,0
19,52930,317,317,NEW_ORDER,0,0,0
19,52935,303,303,NEW_ORDER,0,0,0
19,52935,312,312,NEW_ORDER,0,0,0
19,52936,216,216,NEW_ORDER,0,0,0
19,52955,302,302,NEW_ORDER,0,0,0
19,52960,261,261,NEW_ORDER,0,0,0
19,52961,241,241,NEW_ORDER,0,0,0
19,52964,244,244,NEW_ORDER,0,0,0
19,52965,245,245,NEW_ORDER,0,0,0
19,52971,297,297,NEW_ORDER,0,0,0
19,52977,256,256,NEW_ORDER,0,0,0
19,52980,260,260,NEW_ORDER,0,0,0
19,52985,311,311,NEW_ORDER,0,0,0
19,52988,268,268,NEW_ORDER,0,0,0
19,53007,402,399,DELIVERY_BG,0,0,0
19,53008,289,284,DELIVERY_BG,0,0,0
19,60112,36,36,PAYMENT,0,0,0
19,60114,0,0,DELIVERY,0,0,0
19,60130,28,28,PAYMENT,0,0,0
19,60139,29,29,PAYMENT,0,0,0
19,60154,32,32,PAYMENT,0,0,0
19,60175,40,40,PAYMENT,0,0,0
19,60177,33,33,PAYMENT,0,0,0
19,60183,46,46,PAYMENT,0,0,0
