run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
13,45126,71,71,PAYMENT,0,0,0
13,45130,45,45,ORDER_STATUS,0,0,0
13,45131,56,56,ORDER_STATUS,0,0,0
13,45136,1,1,DELIVERY,0,0,0
13,45136,41,41,PAYMENT,0,0,0
13,45141,36,36,ORDER_STATUS,0,0,0
13,45146,81,81,NEW_ORDER,0,0,0
13,45146,71,71,PAYMENT,0,0,0
13,45156,1,1,DELIVERY,0,0,0
13,45156,81,81,PAYMENT,0,0,0
13,45166,71,71,PAYMENT,0,0,0
13,45176,51,51,PAYMENT,0,0,0
13,45176,51,51,PAYMENT,0,0,0
13,45182,57,57,ORDER_STATUS,0,0,0
13,45186,41,41,PAYMENT,0,0,0
13,45188,83,83,STOCK_LEVEL,0,0,0
13,45197,82,82,PAYMENT,0,0,0
13,45210,104,104,NEW_ORDER,0,0,0
13,45210,104,104,NEW_ORDER,0,0,0
13,45216,130,130,NEW_ORDER,0,0,0
13,45226,110,110,NEW_ORDER,0,0,0
13,45232,47,47,ORDER_STATUS,0,0,0
13,45239,143,143,NEW_ORDER,0,0,0
13,45247,161,161,NEW_ORDER,0,0,0
13,45247,142,142,PAYMENT,0,0,0
13,45256,160,160,NEW_ORDER,0,0,0
13,45256,100,100,NEW_ORDER,0,0,0
13,45257,162,162,PAYMENT,0,0,0
13,45286,121,121,PAYMENT,0,0,0
13,45296,231,228,DELIVERY_BG,0,0,0
13,45317,151,151,NEW_ORDER,0,0,0
13,45326,210,210,NEW_ORDER,0,0,0
13,45336,241,238,DELIVERY_BG,0,0,0
13,45546,391,388,DELIVERY_BG,0,0,0
13,45766,631,627,DELIVERY_BG,0,0,0
13,52606,1,1,DELIVERY,0,0,0
13,52626,1,1,DELIVERY,0,0,0
13,52637,42,42,PAYMENT,0,0,0
13,52646,41,41,PAYMENT,0,0,0
13,52656,41,41,PAYMENT,0,0,0
13,52667,52,52,PAYMENT,0,0,0
13,52667,72,72,NEW_ORDER,0,0,0
13,52677,82,82,NEW_ORDER,0,0,0
13,52717,122,122,PAYMENT,0,0,0
13,52717,101,101,NEW_ORDER,0,0,0
13,52717,112,112,PAYMENT,0,0,0
13,52727,161,161,NEW_ORDER,0,0,0
13,52727,122,122,NEW_ORDER,0,0,0
13,52727,121,121,NEW_ORDER,0,0,0
13,52727,151,151,NEW_ORDER,0,0,0
13,52737,82,82,ORDER_STATUS,0,0,0
13,52747,82,82,PAYMENT,0,0,0
13,52756,130,130,NEW_ORDER,0,0,0
13,52757,132,132,ORDER_STATUS,0,0,0
13,52767,132,132,PAYMENT,0,0,0
13,52787,191,191,NEW_ORDER,0,0,0
13,52787,141,141,NEW_ORDER,0,0,0
13,52806,130,130,NEW_ORDER,0,0,0
13,52807,191,191,NEW_ORDER,0,0,0
13,52816,150,150,NEW_ORDER,0,0,0
13,52818,202,202,NEW_ORDER,0,0,0
13,52838,193,193,PAYMENT,0,0,0
13,52848,222,222,NEW_ORDER,0,0,0
13,52856,230,230,NEW_ORDER,0,0,0
13,52856,251,248,DELIVERY_BG,0,0,0
13,52856,154,154,PAYMENT,0,0,0
13,52857,212,212,PAYMENT,0,0,0
13,52877,252,248,DELIVERY_BG,0,0,0
13,52896,279,279,NEW_ORDER,0,0,0
13,52897,241,241,PAYMENT,0,0,0
13,52916,260,260,NEW_ORDER,0,0,0
13,52947,271,271,NEW_ORDER,0,0,0
13,52958,322,322,NEW_ORDER,0,0,0
13,52966,350,350,NEW_ORDER,0,0,0
13,60230,125,125,PAYMENT,0,0,0
13,60165,60,60,PAYMENT,0,0,0
13,60295,109,109,DELIVERY,0,0,0
13,60368,202,202,PAYMENT,0,0,0
13,60368,217,217,PAYMENT,0,0,0
13,60377,252,252,PAYMENT,0,0,0
13,60407,221,221,PAYMENT,0,0,0
13,60418,293,293,PAYMENT,0,0,0
13,60427,322,322,NEW_ORDER,0,0,0
13,60427,302,302,NEW_ORDER,0,0,0
13,60437,312,312,NEW_ORDER,0,0,0
13,60438,282,282,PAYMENT,0,0,0
13,60437,252,252,NEW_ORDER,0,0,0
13,60448,262,262,PAYMENT,0,0,0
13,60453,295,295,STOCK_LEVEL,0,0,0
13,60458,272,272,NEW_ORDER,0,0,0
13,60458,272,272,NEW_ORDER,0,0,0
13,60467,151,151,PAYMENT,0,0,0
13,60468,294,294,NEW_ORDER,0,0,0
13,60477,362,362,NEW_ORDER,0,0,0
13,60478,292,292,NEW_ORDER,0,0,0
13,60487,301,301,NEW_ORDER,0,0,0
13,60497,253,253,PAYMENT,0,0,0
13,60497,247,247,PAYMENT,0,0,0
13,60507,191,191,NEW_ORDER,0,0,0
13,60546,231,231,PAYMENT,0,0,0
13,60566,440,440,NEW_ORDER,0,0,0
13,60568,452,452,NEW_ORDER,0,0,0
13,60576,388,388,NEW_ORDER,0,0,0
13,60586,400,400,NEW_ORDER,0,0,0
13,60587,401,401,NEW_ORDER,0,0,0
13,60587,399,399,PAYMENT,0,0,0
13,60597,408,408,NEW_ORDER,0,0,0
13,60606,427,427,NEW_ORDER,0,0,0
13,60617,431,431,NEW_ORDER,0,0,0
13,60646,458,326,DELIVERY_BG,0,0,0
13,60646,460,460,NEW_ORDER,0,0,0
13,60656,348,348,NEW_ORDER,0,0,0
13,67646,1,1,DELIVERY,0,0,0
13,67667,1,1,DELIVERY,0,0,0
13,67707,62,62,PAYMENT,0,0,0
13,67717,62,62,PAYMENT,0,0,0
13,67727,51,51,PAYMENT,0,0,0
13,67730,61,61,ORDER_STATUS,0,0,0
13,67736,1,1,DELIVERY,0,0,0
13,67737,52,52,PAYMENT,0,0,0
13,67758,91,91,PAYMENT,0,0,0
13,67777,91,91,NEW_ORDER,0,0,0
13,67777,100,100,PAYMENT,0,0,0
13,67777,110,110,PAYMENT,0,0,0
13,67787,60,60,PAYMENT,0,0,0
13,67787,51,51,PAYMENT,0,0,0
13,67797,172,172,NEW_ORDER,0,0,0
13,67797,162,162,NEW_ORDER,0,0,0
13,67830,135,135,STOCK_LEVEL,0,0,0
13,67836,91,91,PAYMENT,0,0,0
13,67836,149,149,NEW_ORDER,0,0,0
13,67837,92,92,ORDER_STATUS,0,0,0
13,67846,119,119,PAYMENT,0,0,0
13,67847,151,151,NEW_ORDER,0,0,0
13,67856,120,120,ORDER_STATUS,0,0,0
13,67856,120,120,PAYMENT,0,0,0
13,67857,172,172,PAYMENT,0,0,0
13,67866,91,91,PAYMENT,0,0,0
13,67876,230,230,NEW_ORDER,0,0,0
13,67886,121,121,PAYMENT,0,0,0
13,67886,178,178,NEW_ORDER,0,0,0
13,67919,173,173,NEW_ORDER,0,0,0
13,67926,207,207,NEW_ORDER,0,0,0
13,67926,220,220,NEW_ORDER,0,0,0
13,67946,119,119,PAYMENT,0,0,0
13,67946,230,230,NEW_ORDER,0,0,0
13,67956,290,284,DELIVERY_BG,0,0,0
13,67956,210,210,NEW_ORDER,0,0,0
13,67966,210,210,NEW_ORDER,0,0,0
13,67976,331,327,DELIVERY_BG,0,0,0
13,67986,250,250,NEW_ORDER,0,0,0
13,68036,301,297,DELIVERY_BG,0,0,0
