procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0    512 22699104 2379564 99438880    0    0 10892  1552 14524 11720 19  5 76  0  0
16  0    512 22694424 2379564 99454000    0    0 12792     8 16070 12958 20  4 76  0  0
16  0    512 22676552 2379576 99469456    0    0 12400   544 16949 13307 20  5 75  0  0
17  0    512 22662688 2379576 99483168    0    0 11368     4 16919 12494 19  4 77  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0    512 22653568 2379576 99495216    0    0  9708     4 16464 13243 20  5 75  0  0
17  0    512 22643772 2379576 99509792    0    0 11824  1540 17519 13215 20  4 76  0  0
16  0    512 22633216 2379576 99522064    0    0 10376     4 16663 13040 20  5 75  0  0
15  0    512 22624800 2379580 99535056    0    0 10676    20 16546 12828 20  4 76  0  0
17  0    512 22606424 2379580 99547840    0    0 10684     8 15941 13045 20  3 76  0  0
17  0    512 22601416 2379584 99559168    0    0  9088  8232 15779 13654 21  5 74  0  0
17  0    512 22595904 2379584 99567792    0    0  5656 38228 12421 10834 21  4 75  0  0
16  0    512 22580096 2379604 99579784    0    0  6660  5796 12631 11726 21  4 76  0  0
12  0    512 22564592 2379604 99595512    0    0 14180     4 14055 12663 19  4 76  0  0
16  0    512 22537592 2379604 99605616    0    0  8216     4 11584 11559 15  6 79  0  0
18  0    512 22532860 2379604 99615888    0    0  8820     4 12763 11996 17  6 77  0  0
15  0    512 22509876 2379604 99627312    0    0 10492 11028 15573 12841 19  6 74  0  0
17  0    512 22505448 2379608 99639488    0    0 10128    68 17002 13463 20  4 76  0  0
20  0    512 22493472 2379608 99651760    0    0  8668     4 17491 13343 20  4 75  0  0
16  0    512 22471980 2379608 99662832    0    0  9016     4 16441 12768 20  5 75  0  0
16  0    512 22451712 2379608 99675960    0    0 10132  1208 16888 13434 20  5 75  0  0
17  0    512 22440284 2379608 99685264    0    0  6548 39400 16511 12738 20  5 75  0  0
14  0    512 22431104 2379616 99693648    0    0  6420    52 16218 13173 20  5 74  0  0
17  0    512 22408716 2379616 99703464    0    0  7208     4 17353 13075 21  5 74  0  0
20  0    512 22404192 2379616 99711736    0    0  6808     4 15850 12992 20  4 76  0  0
16  0    512 22395432 2379616 99719536    0    0  5164    28 16849 13437 21  4 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0    512 22387860 2379616 99727720    0    0  6532  1404 16318 13025 20  4 76  0  0
17  0    512 22357360 2379616 99735320    0    0  4484    52 15998 13158 20  5 75  0  0
