procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2816 3395108 6287532 21172416    0    0     0     0 16089 12698  1  2 97  0  0  0
 2  0   2816 3395108 6287540 21172416    0    0     0    12 16957 13487  1  3 96  0  0  0
 0  0   2816 3395108 6287540 21172416    0    0     0     4 13253 11199  1  1 98  0  0  0
 0  0   2816 3395108 6287548 21172416    0    0     0    28 17530 14277  2  2 96  0  0  0
 1  0   2816 3395108 6287548 21172416    0    0     0   212 17805 14716  1  2 96  0  0  0
 2  0   2816 3395108 6287548 21172408    0    0     0     0 18009 14643  1  2 97  0  0  0
 2  0   2816 3395108 6287548 21172408    0    0     0     0 17620 14295  1  2 96  0  0  0
 0  0   2816 3395108 6287556 21172408    0    0     0    12 17977 15371  1  2 96  0  0  0
 1  0   2816 3394596 6287564 21172400    0    0     0    28 18125 15474  2  2 96  0  0  0
 1  0   2816 3395108 6287564 21172408    0    0     0     0 17883 14572  1  2 97  0  0  0
 1  0   2816 3395108 6287564 21172408    0    0     0   112 17788 14578  1  3 96  0  0  0
 0  0   2816 3395108 6287564 21172408    0    0     0     0 14996 11940  1  2 97  0  0  0
 0  0   2816 3395108 6287564 21172408    0    0     0     0 11422 9094  1  2 97  0  0  0
 1  0   2816 3395108 6287572 21172408    0    0     0    12 13402 11021  1  2 97  0  0  0
 0  0   2816 3395108 6287580 21172408    0    0     0    16 17024 13830  1  2 96  0  0  0
 0  0   2816 3395108 6287580 21172412    0    0     0     0 17191 13873  1  2 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2816 3395108 6287580 21172412    0    0     0    88 16869 13400  1  2 96  0  0  0
 0  0   2816 3395108 6287580 21172416    0    0     0     0 11901 11759  1  2 97  0  0  0
 1  0   2816 3395108 6287580 21172416    0    0     0     0 17707 15106  2  3 96  0  0  0
 0  0   2816 3395108 6287596 21172416    0    0     0    52 17984 14935  2  3 96  0  0  0
 0  0   2816 3395108 6287596 21172536    0    0     0     0 18594 15653  2  2 96  0  0  0
 1  0   2816 3395108 6287596 21172536    0    0     0     0 17674 14473  2  2 96  0  0  0
 1  0   2816 3395108 6287596 21172544    0    0     0   320 17905 14377  1  3 96  0  0  0
 0  0   2816 3395108 6287596 21172536    0    0     0     0 18103 14925  1  3 96  0  0  0
 0  0   2816 3395108 6287596 21172536    0    0     0    12 17988 14968  2  2 96  0  0  0
 2  0   2816 3395108 6287612 21172544    0    0     0    60 18638 15721  1  3 95  0  0  0
 0  0   2816 3395108 6287612 21172544    0    0     0     0 16970 13575  2  2 96  0  0  0
 1  0   2816 3395108 6287612 21172536    0    0     0     0 15139 12953  1  2 97  0  0  0
 0  0   2816 3395108 6287612 21172544    0    0     0     4 10721 9326  1  1 98  0  0  0
 1  0   2816 3395108 6287612 21172544    0    0     0   112 10729 9130  1  2 97  0  0  0
 0  0   2816 3395108 6287612 21172544    0    0     0    20 16498 13097  1  2 96  0  0  0
 0  0   2816 3395108 6287628 21172536    0    0     0    40 17100 13920  2  2 96  0  0  0
 0  0   2816 3395108 6287628 21172536    0    0     0     0 17040 13562  1  2 96  0  0  0
 3  0   2816 3395108 6287628 21172544    0    0     0     0 13982 11983  2  2 96  0  0  0
 0  0   2816 3395108 6287628 21172560    0    0     0   240 17500 14081  1  2 96  0  0  0
 0  0   2816 3395108 6287628 21172560    0    0     0     0 17896 14778  2  2 96  0  0  0
 2  0   2816 3395108 6287628 21172560    0    0     0    12 17972 14515  2  3 95  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 3  0   2816 3394596 6287636 21172544    0    0     0    12 17663 15201  1  3 96  0  0  0
 0  0   2816 3395108 6287644 21172540    0    0     0    16 17686 14618  2  2 96  0  0  0
 0  0   2816 3394856 6287644 21172560    0    0     0     0 17692 14698  1  3 96  0  0  0
 0  0   2816 3394856 6287644 21172560    0    0     0   152 17967 14314  1  3 96  0  0  0
 0  0   2816 3394856 6287644 21172560    0    0     0     0 18047 14777  2  3 95  0  0  0
 1  0   2816 3394856 6287644 21172544    0    0     0     0 14960 11989  1  2 96  0  0  0
 0  0   2816 3394856 6287652 21172560    0    0     0    12 12632 10076  1  2 97  0  0  0
 1  0   2816 3394856 6287660 21172552    0    0     0    16 13974 11309  1  2 97  0  0  0
