procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   2304 775896 5485540 24574412    0    0     0    44 16487 16078  1  3 96  0  0  0
 0  0   2304 775644 5485540 24574412    0    0     0     0 16757 16380  1  2 97  0  0  0
 0  0   2304 775644 5485540 24574412    0    0     0     8 15774 15233  1  2 97  0  0  0
 1  0   2304 775644 5485540 24574412    0    0     0     0 16750 17027  1  3 96  0  0  0
 1  0   2304 775644 5485540 24574412    0    0     0     0 12755 12661  1  2 98  0  0  0
 1  0   2304 775644 5485548 24574412    0    0     0   172 12874 12428  1  3 97  0  0  0
 0  0   2304 775644 5485556 24574412    0    0     0    28 11802 11354  1  2 97  0  0  0
 2  0   2304 775132 5485556 24574412    0    0     0     0 13109 12585  1  2 97  0  0  0
 2  0   2304 775644 5485556 24574412    0    0     0     4 13727 13088  1  2 97  0  0  0
 0  0   2304 775644 5485556 24574412    0    0     0     0 14994 14969  1  2 97  0  0  0
 0  0   2304 775644 5485556 24574412    0    0     0   168 16696 16404  1  2 97  0  0  0
 0  0   2304 775644 5485564 24574412    0    0     0    80 16727 16419  1  3 97  0  0  0
 0  0   2304 775644 5485564 24574412    0    0     0     0 16235 15791  1  3 96  0  0  0
 0  0   2304 775644 5485572 24574404    0    0     0    32 16231 16317  1  3 96  0  0  0
 0  0   2304 775396 5485572 24574412    0    0     0     4 11403 11701  1  2 97  0  0  0
 1  0   2304 775396 5485572 24574412    0    0     0     0 15158 14414  1  2 97  0  0  0
 0  0   2304 774884 5485572 24574412    0    0     0     0 16084 15380  1  2 97  0  0  0
 1  0   2304 775396 5485580 24574412    0    0     0   140 15723 15051  1  2 97  0  0  0
 1  0   2304 775396 5485580 24574412    0    0     0     0 14203 13726  1  2 97  0  0  0
 0  0   2304 775396 5485580 24574412    0    0     0     0 13588 13381  1  2 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   2304 775396 5485580 24574412    0    0     0     4 13165 12575  1  2 98  0  0  0
 0  0   2304 775396 5485588 24574412    0    0     0    16 13018 12693  1  2 98  0  0  0
 0  0   2304 771300 5485588 24574412    0    0     0     0 12898 12386  1  2 97  0  0  0
 0  0   2304 776364 5485596 24574412    0    0     0   152 13925 14993  1  2 97  0  0  0
 2  0   2304 775860 5485596 24574412    0    0     0     0 12862 12644  1  2 98  0  0  0
 0  0   2304 775860 5485596 24574412    0    0     0     0 12402 12016  1  2 97  0  0  0
 0  0   2304 775612 5485596 24574412    0    0     0     4 10725 10570  0  2 98  0  0  0
 0  0   2304 775612 5485604 24574412    0    0     0    16 11864 11599  1  2 97  0  0  0
 1  0   2304 774856 5485604 24574412    0    0     0     0 15402 14633  1  3 97  0  0  0
 0  0   2304 774856 5485612 24574412    0    0     0    24 16137 15608  1  2 97  0  0  0
 0  0   2304 774856 5485612 24574412    0    0     0     0 17021 16390  1  3 97  0  0  0
 0  0   2304 774856 5485612 24574412    0    0     0     0 16819 16068  1  3 96  0  0  0
 0  0   2304 774856 5485612 24574412    0    0     0     4 16655 16103  1  2 97  0  0  0
 3  0   2304 774856 5485612 24574412    0    0     0     0 16707 16722  1  3 96  0  0  0
 2  0   2304 774856 5485612 24574412    0    0     0   136 16573 15972  1  2 97  0  0  0
 0  0   2304 774856 5485628 24574412    0    0     0    32 16682 16276  1  3 96  0  0  0
 0  0   2304 774856 5485628 24574412    0    0     0     0 15001 14202  1  2 97  0  0  0
 0  0   2304 774856 5485628 24574412    0    0     0     0 14748 14132  1  2 97  0  0  0
 1  0   2304 774856 5485628 24574412    0    0     0     4 16370 16187  1  2 97  0  0  0
 0  0   2304 774856 5485628 24574416    0    0     0     0 16359 15753  1  3 96  0  0  0
 0  0   2304 774856 5485628 24574416    0    0     0     0 16658 16218  1  3 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2304 774856 5485644 24574416    0    0     0   388 16596 16274  1  3 96  0  0  0
 0  0   2304 815800 5485644 24574384    0    0     0     0 13215 13091  1  2 97  0  0  0
 1  0   2304 816572 5485644 24574388    0    0     0     0 1996 5519  1  0 99  0  0  0
 1  0   2304 815308 5485644 24574388    0    0     0     8 1775 4265  0  0 99  0  0  0
 0  0   2304 815820 5485644 24574388    0    0     0     0 1807 4146  0  0 100  0  0  0
